"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1206012;"Czernichów (2)";"ogółem";"ogółem";"2020";14704;"osoba";"";
1206012;"Czernichów (2)";"ogółem";"mężczyźni";"2020";7183;"osoba";"";
1206012;"Czernichów (2)";"ogółem";"kobiety";"2020";7521;"osoba";"";
1206022;"Igołomia-Wawrzeńczyce (2)";"ogółem";"ogółem";"2020";7728;"osoba";"";
1206022;"Igołomia-Wawrzeńczyce (2)";"ogółem";"mężczyźni";"2020";3813;"osoba";"";
1206022;"Igołomia-Wawrzeńczyce (2)";"ogółem";"kobiety";"2020";3915;"osoba";"";
1206032;"Iwanowice (2)";"ogółem";"ogółem";"2020";9215;"osoba";"";
1206032;"Iwanowice (2)";"ogółem";"mężczyźni";"2020";4625;"osoba";"";
1206032;"Iwanowice (2)";"ogółem";"kobiety";"2020";4590;"osoba";"";
1206042;"Jerzmanowice-Przeginia (2)";"ogółem";"ogółem";"2020";10955;"osoba";"";
1206042;"Jerzmanowice-Przeginia (2)";"ogółem";"mężczyźni";"2020";5454;"osoba";"";
1206042;"Jerzmanowice-Przeginia (2)";"ogółem";"kobiety";"2020";5501;"osoba";"";
1206052;"Kocmyrzów-Luborzyca (2)";"ogółem";"ogółem";"2020";16020;"osoba";"";
1206052;"Kocmyrzów-Luborzyca (2)";"ogółem";"mężczyźni";"2020";7939;"osoba";"";
1206052;"Kocmyrzów-Luborzyca (2)";"ogółem";"kobiety";"2020";8081;"osoba";"";
1206063;"Krzeszowice (3)";"ogółem";"ogółem";"2020";32104;"osoba";"";
1206063;"Krzeszowice (3)";"ogółem";"mężczyźni";"2020";15518;"osoba";"";
1206063;"Krzeszowice (3)";"ogółem";"kobiety";"2020";16586;"osoba";"";
1206072;"Liszki (2)";"ogółem";"ogółem";"2020";17495;"osoba";"";
1206072;"Liszki (2)";"ogółem";"mężczyźni";"2020";8553;"osoba";"";
1206072;"Liszki (2)";"ogółem";"kobiety";"2020";8942;"osoba";"";
1206082;"Michałowice (2)";"ogółem";"ogółem";"2020";10909;"osoba";"";
1206082;"Michałowice (2)";"ogółem";"mężczyźni";"2020";5458;"osoba";"";
1206082;"Michałowice (2)";"ogółem";"kobiety";"2020";5451;"osoba";"";
1206092;"Mogilany (2)";"ogółem";"ogółem";"2020";14423;"osoba";"";
1206092;"Mogilany (2)";"ogółem";"mężczyźni";"2020";7047;"osoba";"";
1206092;"Mogilany (2)";"ogółem";"kobiety";"2020";7376;"osoba";"";
1206103;"Skała (3)";"ogółem";"ogółem";"2020";10553;"osoba";"";
1206103;"Skała (3)";"ogółem";"mężczyźni";"2020";5335;"osoba";"";
1206103;"Skała (3)";"ogółem";"kobiety";"2020";5218;"osoba";"";
1206113;"Skawina (3)";"ogółem";"ogółem";"2020";43751;"osoba";"";
1206113;"Skawina (3)";"ogółem";"mężczyźni";"2020";21126;"osoba";"";
1206113;"Skawina (3)";"ogółem";"kobiety";"2020";22625;"osoba";"";
1206123;"Słomniki (3)";"ogółem";"ogółem";"2020";13557;"osoba";"";
1206123;"Słomniki (3)";"ogółem";"mężczyźni";"2020";6635;"osoba";"";
1206123;"Słomniki (3)";"ogółem";"kobiety";"2020";6922;"osoba";"";
1206132;"Sułoszowa (2)";"ogółem";"ogółem";"2020";5807;"osoba";"";
1206132;"Sułoszowa (2)";"ogółem";"mężczyźni";"2020";2925;"osoba";"";
1206132;"Sułoszowa (2)";"ogółem";"kobiety";"2020";2882;"osoba";"";
1206143;"Świątniki Górne (3)";"ogółem";"ogółem";"2020";10302;"osoba";"";
1206143;"Świątniki Górne (3)";"ogółem";"mężczyźni";"2020";5102;"osoba";"";
1206143;"Świątniki Górne (3)";"ogółem";"kobiety";"2020";5200;"osoba";"";
1206152;"Wielka Wieś (2)";"ogółem";"ogółem";"2020";13162;"osoba";"";
1206152;"Wielka Wieś (2)";"ogółem";"mężczyźni";"2020";6373;"osoba";"";
1206152;"Wielka Wieś (2)";"ogółem";"kobiety";"2020";6789;"osoba";"";
1206162;"Zabierzów (2)";"ogółem";"ogółem";"2020";27065;"osoba";"";
1206162;"Zabierzów (2)";"ogółem";"mężczyźni";"2020";13066;"osoba";"";
1206162;"Zabierzów (2)";"ogółem";"kobiety";"2020";13999;"osoba";"";
1206172;"Zielonki (2)";"ogółem";"ogółem";"2020";23690;"osoba";"";
1206172;"Zielonki (2)";"ogółem";"mężczyźni";"2020";11534;"osoba";"";
1206172;"Zielonki (2)";"ogółem";"kobiety";"2020";12156;"osoba";"";
1207011;"Limanowa (1)";"ogółem";"ogółem";"2020";15067;"osoba";"";
1207011;"Limanowa (1)";"ogółem";"mężczyźni";"2020";7438;"osoba";"";
1207011;"Limanowa (1)";"ogółem";"kobiety";"2020";7629;"osoba";"";
1207021;"Mszana Dolna (1)";"ogółem";"ogółem";"2020";7899;"osoba";"";
1207021;"Mszana Dolna (1)";"ogółem";"mężczyźni";"2020";3786;"osoba";"";
1207021;"Mszana Dolna (1)";"ogółem";"kobiety";"2020";4113;"osoba";"";
1207032;"Dobra (2)";"ogółem";"ogółem";"2020";10037;"osoba";"";
1207032;"Dobra (2)";"ogółem";"mężczyźni";"2020";5026;"osoba";"";
1207032;"Dobra (2)";"ogółem";"kobiety";"2020";5011;"osoba";"";
1207042;"Jodłownik (2)";"ogółem";"ogółem";"2020";8717;"osoba";"";
1207042;"Jodłownik (2)";"ogółem";"mężczyźni";"2020";4372;"osoba";"";
1207042;"Jodłownik (2)";"ogółem";"kobiety";"2020";4345;"osoba";"";
1207052;"Kamienica (2)";"ogółem";"ogółem";"2020";7883;"osoba";"";
1207052;"Kamienica (2)";"ogółem";"mężczyźni";"2020";3925;"osoba";"";
1207052;"Kamienica (2)";"ogółem";"kobiety";"2020";3958;"osoba";"";
1207062;"Laskowa (2)";"ogółem";"ogółem";"2020";8195;"osoba";"";
1207062;"Laskowa (2)";"ogółem";"mężczyźni";"2020";4103;"osoba";"";
1207062;"Laskowa (2)";"ogółem";"kobiety";"2020";4092;"osoba";"";
1207072;"Limanowa (2)";"ogółem";"ogółem";"2020";25797;"osoba";"";
1207072;"Limanowa (2)";"ogółem";"mężczyźni";"2020";12912;"osoba";"";
1207072;"Limanowa (2)";"ogółem";"kobiety";"2020";12885;"osoba";"";
1207082;"Łukowica (2)";"ogółem";"ogółem";"2020";10133;"osoba";"";
1207082;"Łukowica (2)";"ogółem";"mężczyźni";"2020";5062;"osoba";"";
1207082;"Łukowica (2)";"ogółem";"kobiety";"2020";5071;"osoba";"";
1207092;"Mszana Dolna (2)";"ogółem";"ogółem";"2020";17618;"osoba";"";
1207092;"Mszana Dolna (2)";"ogółem";"mężczyźni";"2020";9034;"osoba";"";
1207092;"Mszana Dolna (2)";"ogółem";"kobiety";"2020";8584;"osoba";"";
1207102;"Niedźwiedź (2)";"ogółem";"ogółem";"2020";7379;"osoba";"";
1207102;"Niedźwiedź (2)";"ogółem";"mężczyźni";"2020";3789;"osoba";"";
1207102;"Niedźwiedź (2)";"ogółem";"kobiety";"2020";3590;"osoba";"";
1207112;"Słopnice (2)";"ogółem";"ogółem";"2020";6815;"osoba";"";
1207112;"Słopnice (2)";"ogółem";"mężczyźni";"2020";3446;"osoba";"";
1207112;"Słopnice (2)";"ogółem";"kobiety";"2020";3369;"osoba";"";
1207122;"Tymbark (2)";"ogółem";"ogółem";"2020";6608;"osoba";"";
1207122;"Tymbark (2)";"ogółem";"mężczyźni";"2020";3232;"osoba";"";
1207122;"Tymbark (2)";"ogółem";"kobiety";"2020";3376;"osoba";"";
1208012;"Charsznica (2)";"ogółem";"ogółem";"2020";7377;"osoba";"";
1208012;"Charsznica (2)";"ogółem";"mężczyźni";"2020";3645;"osoba";"";
1208012;"Charsznica (2)";"ogółem";"kobiety";"2020";3732;"osoba";"";
1208022;"Gołcza (2)";"ogółem";"ogółem";"2020";6034;"osoba";"";
1208022;"Gołcza (2)";"ogółem";"mężczyźni";"2020";3058;"osoba";"";
1208022;"Gołcza (2)";"ogółem";"kobiety";"2020";2976;"osoba";"";
1208032;"Kozłów (2)";"ogółem";"ogółem";"2020";4557;"osoba";"";
1208032;"Kozłów (2)";"ogółem";"mężczyźni";"2020";2271;"osoba";"";
1208032;"Kozłów (2)";"ogółem";"kobiety";"2020";2286;"osoba";"";
1208042;"Książ Wielki (2)";"ogółem";"ogółem";"2020";5030;"osoba";"";
1208042;"Książ Wielki (2)";"ogółem";"mężczyźni";"2020";2481;"osoba";"";
1208042;"Książ Wielki (2)";"ogółem";"kobiety";"2020";2549;"osoba";"";
1208053;"Miechów (3)";"ogółem";"ogółem";"2020";19494;"osoba";"";
1208053;"Miechów (3)";"ogółem";"mężczyźni";"2020";9401;"osoba";"";
1208053;"Miechów (3)";"ogółem";"kobiety";"2020";10093;"osoba";"";
1208062;"Racławice (2)";"ogółem";"ogółem";"2020";2485;"osoba";"";
1208062;"Racławice (2)";"ogółem";"mężczyźni";"2020";1265;"osoba";"";
1208062;"Racławice (2)";"ogółem";"kobiety";"2020";1220;"osoba";"";
1208072;"Słaboszów (2)";"ogółem";"ogółem";"2020";3487;"osoba";"";
1208072;"Słaboszów (2)";"ogółem";"mężczyźni";"2020";1758;"osoba";"";
1208072;"Słaboszów (2)";"ogółem";"kobiety";"2020";1729;"osoba";"";
1209013;"Dobczyce (3)";"ogółem";"ogółem";"2020";15346;"osoba";"";
1209013;"Dobczyce (3)";"ogółem";"mężczyźni";"2020";7633;"osoba";"";
1209013;"Dobczyce (3)";"ogółem";"kobiety";"2020";7713;"osoba";"";
1209022;"Lubień (2)";"ogółem";"ogółem";"2020";10080;"osoba";"";
1209022;"Lubień (2)";"ogółem";"mężczyźni";"2020";4929;"osoba";"";
1209022;"Lubień (2)";"ogółem";"kobiety";"2020";5151;"osoba";"";
1209033;"Myślenice (3)";"ogółem";"ogółem";"2020";44519;"osoba";"";
1209033;"Myślenice (3)";"ogółem";"mężczyźni";"2020";21895;"osoba";"";
1209033;"Myślenice (3)";"ogółem";"kobiety";"2020";22624;"osoba";"";
1209042;"Pcim (2)";"ogółem";"ogółem";"2020";11147;"osoba";"";
1209042;"Pcim (2)";"ogółem";"mężczyźni";"2020";5570;"osoba";"";
1209042;"Pcim (2)";"ogółem";"kobiety";"2020";5577;"osoba";"";
1209052;"Raciechowice (2)";"ogółem";"ogółem";"2020";6471;"osoba";"";
1209052;"Raciechowice (2)";"ogółem";"mężczyźni";"2020";3221;"osoba";"";
1209052;"Raciechowice (2)";"ogółem";"kobiety";"2020";3250;"osoba";"";
1209062;"Siepraw (2)";"ogółem";"ogółem";"2020";9070;"osoba";"";
1209062;"Siepraw (2)";"ogółem";"mężczyźni";"2020";4516;"osoba";"";
1209062;"Siepraw (2)";"ogółem";"kobiety";"2020";4554;"osoba";"";
1209073;"Sułkowice (3)";"ogółem";"ogółem";"2020";15061;"osoba";"";
1209073;"Sułkowice (3)";"ogółem";"mężczyźni";"2020";7365;"osoba";"";
1209073;"Sułkowice (3)";"ogółem";"kobiety";"2020";7696;"osoba";"";
1209082;"Tokarnia (2)";"ogółem";"ogółem";"2020";8860;"osoba";"";
1209082;"Tokarnia (2)";"ogółem";"mężczyźni";"2020";4532;"osoba";"";
1209082;"Tokarnia (2)";"ogółem";"kobiety";"2020";4328;"osoba";"";
1209092;"Wiśniowa (2)";"ogółem";"ogółem";"2020";7418;"osoba";"";
1209092;"Wiśniowa (2)";"ogółem";"mężczyźni";"2020";3699;"osoba";"";
1209092;"Wiśniowa (2)";"ogółem";"kobiety";"2020";3719;"osoba";"";
1210011;"Grybów (1)";"ogółem";"ogółem";"2020";5986;"osoba";"";
1210011;"Grybów (1)";"ogółem";"mężczyźni";"2020";2887;"osoba";"";
1210011;"Grybów (1)";"ogółem";"kobiety";"2020";3099;"osoba";"";
1210022;"Chełmiec (2)";"ogółem";"ogółem";"2020";28959;"osoba";"";
1210022;"Chełmiec (2)";"ogółem";"mężczyźni";"2020";14525;"osoba";"";
1210022;"Chełmiec (2)";"ogółem";"kobiety";"2020";14434;"osoba";"";
1210032;"Gródek nad Dunajcem (2)";"ogółem";"ogółem";"2020";9243;"osoba";"";
1210032;"Gródek nad Dunajcem (2)";"ogółem";"mężczyźni";"2020";4619;"osoba";"";
1210032;"Gródek nad Dunajcem (2)";"ogółem";"kobiety";"2020";4624;"osoba";"";
1210042;"Grybów (2)";"ogółem";"ogółem";"2020";25618;"osoba";"";
1210042;"Grybów (2)";"ogółem";"mężczyźni";"2020";12816;"osoba";"";
1210042;"Grybów (2)";"ogółem";"kobiety";"2020";12802;"osoba";"";
1210052;"Kamionka Wielka (2)";"ogółem";"ogółem";"2020";10485;"osoba";"";
1210052;"Kamionka Wielka (2)";"ogółem";"mężczyźni";"2020";5211;"osoba";"";
1210052;"Kamionka Wielka (2)";"ogółem";"kobiety";"2020";5274;"osoba";"";
1210062;"Korzenna (2)";"ogółem";"ogółem";"2020";14546;"osoba";"";
1210062;"Korzenna (2)";"ogółem";"mężczyźni";"2020";7360;"osoba";"";
1210062;"Korzenna (2)";"ogółem";"kobiety";"2020";7186;"osoba";"";
1210073;"Krynica-Zdrój (3)";"ogółem";"ogółem";"2020";16596;"osoba";"";
1210073;"Krynica-Zdrój (3)";"ogółem";"mężczyźni";"2020";7988;"osoba";"";
1210073;"Krynica-Zdrój (3)";"ogółem";"kobiety";"2020";8608;"osoba";"";
1210082;"Łabowa (2)";"ogółem";"ogółem";"2020";6115;"osoba";"";
1210082;"Łabowa (2)";"ogółem";"mężczyźni";"2020";3142;"osoba";"";
1210082;"Łabowa (2)";"ogółem";"kobiety";"2020";2973;"osoba";"";
1210092;"Łącko (2)";"ogółem";"ogółem";"2020";16579;"osoba";"";
1210092;"Łącko (2)";"ogółem";"mężczyźni";"2020";8372;"osoba";"";
1210092;"Łącko (2)";"ogółem";"kobiety";"2020";8207;"osoba";"";
1210102;"Łososina Dolna (2)";"ogółem";"ogółem";"2020";11165;"osoba";"";
1210102;"Łososina Dolna (2)";"ogółem";"mężczyźni";"2020";5612;"osoba";"";
1210102;"Łososina Dolna (2)";"ogółem";"kobiety";"2020";5553;"osoba";"";
1210113;"Muszyna (3)";"ogółem";"ogółem";"2020";11535;"osoba";"";
1210113;"Muszyna (3)";"ogółem";"mężczyźni";"2020";5607;"osoba";"";
1210113;"Muszyna (3)";"ogółem";"kobiety";"2020";5928;"osoba";"";
1210122;"Nawojowa (2)";"ogółem";"ogółem";"2020";8788;"osoba";"";
1210122;"Nawojowa (2)";"ogółem";"mężczyźni";"2020";4333;"osoba";"";
1210122;"Nawojowa (2)";"ogółem";"kobiety";"2020";4455;"osoba";"";
1210133;"Piwniczna-Zdrój (3)";"ogółem";"ogółem";"2020";10520;"osoba";"";
1210133;"Piwniczna-Zdrój (3)";"ogółem";"mężczyźni";"2020";5190;"osoba";"";
1210133;"Piwniczna-Zdrój (3)";"ogółem";"kobiety";"2020";5330;"osoba";"";
1210142;"Podegrodzie (2)";"ogółem";"ogółem";"2020";13391;"osoba";"";
1210142;"Podegrodzie (2)";"ogółem";"mężczyźni";"2020";6694;"osoba";"";
1210142;"Podegrodzie (2)";"ogółem";"kobiety";"2020";6697;"osoba";"";
1210152;"Rytro (2)";"ogółem";"ogółem";"2020";3752;"osoba";"";
1210152;"Rytro (2)";"ogółem";"mężczyźni";"2020";1895;"osoba";"";
1210152;"Rytro (2)";"ogółem";"kobiety";"2020";1857;"osoba";"";
1210163;"Stary Sącz (3)";"ogółem";"ogółem";"2020";23793;"osoba";"";
1210163;"Stary Sącz (3)";"ogółem";"mężczyźni";"2020";11844;"osoba";"";
1210163;"Stary Sącz (3)";"ogółem";"kobiety";"2020";11949;"osoba";"";
1211011;"Nowy Targ (1)";"ogółem";"ogółem";"2020";33257;"osoba";"";
1211011;"Nowy Targ (1)";"ogółem";"mężczyźni";"2020";15831;"osoba";"";
1211011;"Nowy Targ (1)";"ogółem";"kobiety";"2020";17426;"osoba";"";
1211023;"Szczawnica (3)";"ogółem";"ogółem";"2020";7145;"osoba";"";
1211023;"Szczawnica (3)";"ogółem";"mężczyźni";"2020";3464;"osoba";"";
1211023;"Szczawnica (3)";"ogółem";"kobiety";"2020";3681;"osoba";"";
1211032;"Czarny Dunajec (2)";"ogółem";"ogółem";"2020";22592;"osoba";"";
1211032;"Czarny Dunajec (2)";"ogółem";"mężczyźni";"2020";11089;"osoba";"";
1211032;"Czarny Dunajec (2)";"ogółem";"kobiety";"2020";11503;"osoba";"";
1211042;"Czorsztyn (2)";"ogółem";"ogółem";"2020";7664;"osoba";"";
1211042;"Czorsztyn (2)";"ogółem";"mężczyźni";"2020";3727;"osoba";"";
1211042;"Czorsztyn (2)";"ogółem";"kobiety";"2020";3937;"osoba";"";
1211052;"Jabłonka (2)";"ogółem";"ogółem";"2020";18721;"osoba";"";
1211052;"Jabłonka (2)";"ogółem";"mężczyźni";"2020";9264;"osoba";"";
1211052;"Jabłonka (2)";"ogółem";"kobiety";"2020";9457;"osoba";"";
1211062;"Krościenko nad Dunajcem (2)";"ogółem";"ogółem";"2020";6749;"osoba";"";
1211062;"Krościenko nad Dunajcem (2)";"ogółem";"mężczyźni";"2020";3284;"osoba";"";
1211062;"Krościenko nad Dunajcem (2)";"ogółem";"kobiety";"2020";3465;"osoba";"";
1211072;"Lipnica Wielka (2)";"ogółem";"ogółem";"2020";6012;"osoba";"";
1211072;"Lipnica Wielka (2)";"ogółem";"mężczyźni";"2020";2956;"osoba";"";
1211072;"Lipnica Wielka (2)";"ogółem";"kobiety";"2020";3056;"osoba";"";
1211082;"Łapsze Niżne (2)";"ogółem";"ogółem";"2020";9355;"osoba";"";
1211082;"Łapsze Niżne (2)";"ogółem";"mężczyźni";"2020";4654;"osoba";"";
1211082;"Łapsze Niżne (2)";"ogółem";"kobiety";"2020";4701;"osoba";"";
1211092;"Nowy Targ (2)";"ogółem";"ogółem";"2020";24131;"osoba";"";
1211092;"Nowy Targ (2)";"ogółem";"mężczyźni";"2020";11975;"osoba";"";
1211092;"Nowy Targ (2)";"ogółem";"kobiety";"2020";12156;"osoba";"";
1211102;"Ochotnica Dolna (2)";"ogółem";"ogółem";"2020";8503;"osoba";"";
1211102;"Ochotnica Dolna (2)";"ogółem";"mężczyźni";"2020";4230;"osoba";"";
1211102;"Ochotnica Dolna (2)";"ogółem";"kobiety";"2020";4273;"osoba";"";
1211112;"Raba Wyżna (2)";"ogółem";"ogółem";"2020";14789;"osoba";"";
1211112;"Raba Wyżna (2)";"ogółem";"mężczyźni";"2020";7353;"osoba";"";
1211112;"Raba Wyżna (2)";"ogółem";"kobiety";"2020";7436;"osoba";"";
1211123;"Rabka-Zdrój (3)";"ogółem";"ogółem";"2020";16987;"osoba";"";
1211123;"Rabka-Zdrój (3)";"ogółem";"mężczyźni";"2020";8173;"osoba";"";
1211123;"Rabka-Zdrój (3)";"ogółem";"kobiety";"2020";8814;"osoba";"";
1211132;"Spytkowice (2)";"ogółem";"ogółem";"2020";4626;"osoba";"";
1211132;"Spytkowice (2)";"ogółem";"mężczyźni";"2020";2289;"osoba";"";
1211132;"Spytkowice (2)";"ogółem";"kobiety";"2020";2337;"osoba";"";
1211142;"Szaflary (2)";"ogółem";"ogółem";"2020";11115;"osoba";"";
1211142;"Szaflary (2)";"ogółem";"mężczyźni";"2020";5523;"osoba";"";
1211142;"Szaflary (2)";"ogółem";"kobiety";"2020";5592;"osoba";"";
1212011;"Bukowno (1)";"ogółem";"ogółem";"2020";9976;"osoba";"";
1212011;"Bukowno (1)";"ogółem";"mężczyźni";"2020";4783;"osoba";"";
1212011;"Bukowno (1)";"ogółem";"kobiety";"2020";5193;"osoba";"";
1212032;"Bolesław (2)";"ogółem";"ogółem";"2020";7727;"osoba";"";
1212032;"Bolesław (2)";"ogółem";"mężczyźni";"2020";3756;"osoba";"";
1212032;"Bolesław (2)";"ogółem";"kobiety";"2020";3971;"osoba";"";
1212042;"Klucze (2)";"ogółem";"ogółem";"2020";14909;"osoba";"";
1212042;"Klucze (2)";"ogółem";"mężczyźni";"2020";7217;"osoba";"";
1212042;"Klucze (2)";"ogółem";"kobiety";"2020";7692;"osoba";"";
1212053;"Olkusz (3)";"ogółem";"ogółem";"2020";48206;"osoba";"";
1212053;"Olkusz (3)";"ogółem";"mężczyźni";"2020";23292;"osoba";"";
1212053;"Olkusz (3)";"ogółem";"kobiety";"2020";24914;"osoba";"";
1212062;"Trzyciąż (2)";"ogółem";"ogółem";"2020";7039;"osoba";"";
1212062;"Trzyciąż (2)";"ogółem";"mężczyźni";"2020";3552;"osoba";"";
1212062;"Trzyciąż (2)";"ogółem";"kobiety";"2020";3487;"osoba";"";
1212073;"Wolbrom (3)";"ogółem";"ogółem";"2020";22614;"osoba";"";
1212073;"Wolbrom (3)";"ogółem";"mężczyźni";"2020";11063;"osoba";"";
1212073;"Wolbrom (3)";"ogółem";"kobiety";"2020";11551;"osoba";"";
1213011;"Oświęcim (1)";"ogółem";"ogółem";"2020";37569;"osoba";"";
1213011;"Oświęcim (1)";"ogółem";"mężczyźni";"2020";17840;"osoba";"";
1213011;"Oświęcim (1)";"ogółem";"kobiety";"2020";19729;"osoba";"";
1213023;"Brzeszcze (3)";"ogółem";"ogółem";"2020";21103;"osoba";"";
1213023;"Brzeszcze (3)";"ogółem";"mężczyźni";"2020";10254;"osoba";"";
1213023;"Brzeszcze (3)";"ogółem";"kobiety";"2020";10849;"osoba";"";
1213033;"Chełmek (3)";"ogółem";"ogółem";"2020";12837;"osoba";"";
1213033;"Chełmek (3)";"ogółem";"mężczyźni";"2020";6335;"osoba";"";
1213033;"Chełmek (3)";"ogółem";"kobiety";"2020";6502;"osoba";"";
1213043;"Kęty (3)";"ogółem";"ogółem";"2020";33990;"osoba";"";
1213043;"Kęty (3)";"ogółem";"mężczyźni";"2020";16619;"osoba";"";
1213043;"Kęty (3)";"ogółem";"kobiety";"2020";17371;"osoba";"";
1213052;"Osiek (2)";"ogółem";"ogółem";"2020";8271;"osoba";"";
1213052;"Osiek (2)";"ogółem";"mężczyźni";"2020";4030;"osoba";"";
1213052;"Osiek (2)";"ogółem";"kobiety";"2020";4241;"osoba";"";
1213062;"Oświęcim (2)";"ogółem";"ogółem";"2020";18629;"osoba";"";
1213062;"Oświęcim (2)";"ogółem";"mężczyźni";"2020";9166;"osoba";"";
1213062;"Oświęcim (2)";"ogółem";"kobiety";"2020";9463;"osoba";"";
1213072;"Polanka Wielka (2)";"ogółem";"ogółem";"2020";4318;"osoba";"";
1213072;"Polanka Wielka (2)";"ogółem";"mężczyźni";"2020";2139;"osoba";"";
1213072;"Polanka Wielka (2)";"ogółem";"kobiety";"2020";2179;"osoba";"";
1213082;"Przeciszów (2)";"ogółem";"ogółem";"2020";6739;"osoba";"";
1213082;"Przeciszów (2)";"ogółem";"mężczyźni";"2020";3268;"osoba";"";
1213082;"Przeciszów (2)";"ogółem";"kobiety";"2020";3471;"osoba";"";
1213093;"Zator (3)";"ogółem";"ogółem";"2020";9231;"osoba";"";
1213093;"Zator (3)";"ogółem";"mężczyźni";"2020";4565;"osoba";"";
1213093;"Zator (3)";"ogółem";"kobiety";"2020";4666;"osoba";"";
1214012;"Koniusza (2)";"ogółem";"ogółem";"2020";8987;"osoba";"";
1214012;"Koniusza (2)";"ogółem";"mężczyźni";"2020";4469;"osoba";"";
1214012;"Koniusza (2)";"ogółem";"kobiety";"2020";4518;"osoba";"";
1214023;"Koszyce (3)";"ogółem";"ogółem";"2020";5400;"osoba";"";
1214023;"Koszyce (3)";"ogółem";"mężczyźni";"2020";2604;"osoba";"";
1214023;"Koszyce (3)";"ogółem";"kobiety";"2020";2796;"osoba";"";
1214033;"Nowe Brzesko (3)";"ogółem";"ogółem";"2020";5676;"osoba";"";
1214033;"Nowe Brzesko (3)";"ogółem";"mężczyźni";"2020";2834;"osoba";"";
1214033;"Nowe Brzesko (3)";"ogółem";"kobiety";"2020";2842;"osoba";"";
1214042;"Pałecznica (2)";"ogółem";"ogółem";"2020";3568;"osoba";"";
1214042;"Pałecznica (2)";"ogółem";"mężczyźni";"2020";1791;"osoba";"";
1214042;"Pałecznica (2)";"ogółem";"kobiety";"2020";1777;"osoba";"";
1214053;"Proszowice (3)";"ogółem";"ogółem";"2020";16097;"osoba";"";
1214053;"Proszowice (3)";"ogółem";"mężczyźni";"2020";7854;"osoba";"";
1214053;"Proszowice (3)";"ogółem";"kobiety";"2020";8243;"osoba";"";
1214062;"Radziemice (2)";"ogółem";"ogółem";"2020";3329;"osoba";"";
1214062;"Radziemice (2)";"ogółem";"mężczyźni";"2020";1658;"osoba";"";
1214062;"Radziemice (2)";"ogółem";"kobiety";"2020";1671;"osoba";"";
1215011;"Jordanów (1)";"ogółem";"ogółem";"2020";5152;"osoba";"";
1215011;"Jordanów (1)";"ogółem";"mężczyźni";"2020";2494;"osoba";"";
1215011;"Jordanów (1)";"ogółem";"kobiety";"2020";2658;"osoba";"";
