"Kod";"Nazwa";"Płeć";"Lokalizacje";"Wiek";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2005";70,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2006";70,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2007";71,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2008";71,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2009";71,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2010";71,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2011";72,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2012";72,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2013";72,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2014";73,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2015";73,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2016";73,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2017";73,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2018";73,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2019";73,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2020";72,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"ogółem";"0";"2021";;"lata";"n";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"1995";68,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"1996";69,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"1997";69,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"1998";70,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"1999";69,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2000";70,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2001";71,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2002";71,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2003";71,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2004";71,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2005";71,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2006";71,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2007";71,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2008";71,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2009";72,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2010";72,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2011";73,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2012";73,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2013";73,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2014";74,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2015";74,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2016";74,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2017";74,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2018";74,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2019";74,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2020";72,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"w miastach";"0";"2021";;"lata";"n";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"1995";67,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"1996";68,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"1997";68,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"1998";68,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"1999";68,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2000";70,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2001";70,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2002";70,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2003";69,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2004";70,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2005";70,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2006";70,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2007";70,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2008";70,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2009";71,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2010";70,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2011";71,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2012";72,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2013";72,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2014";72,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2015";71,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2016";72,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2017";73,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2018";72,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2019";73,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2020";71,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"mężczyźni";"na wsi";"0";"2021";;"lata";"n";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"1995";77,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"1996";77,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"1997";77,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"1998";78,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"1999";78,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2000";78,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2001";78,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2002";79,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2003";79,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2004";80,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2005";80,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2006";80,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2007";80,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2008";80,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2009";81,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2010";80,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2011";81,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2012";81,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2013";81,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2014";82,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2015";82,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2016";82,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2017";82,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2018";82,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2019";82,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2020";80,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"ogółem";"0";"2021";;"lata";"n";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"1995";76,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"1996";77,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"1997";77,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"1998";77,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"1999";77,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2000";78,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2001";78,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2002";79,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2003";79,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2004";80,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2005";80,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2006";80,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2007";80,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2008";80,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2009";81,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2010";81,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2011";81,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2012";81,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2013";81,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2014";81,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2015";81,9;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2016";82,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2017";82,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2018";82,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2019";82,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2020";80,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"w miastach";"0";"2021";;"lata";"n";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"1995";77,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"1996";77,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"1997";77,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"1998";78,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"1999";78,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2000";78,7;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2001";78,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2002";79,6;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2003";79,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2004";80,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2005";80,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2006";80,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2007";81,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2008";80,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2009";81,1;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2010";80,8;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2011";81,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2012";81,5;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2013";81,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2014";82,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2015";82,4;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2016";82,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2017";82,3;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2018";82,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2019";82,2;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2020";81,0;"lata";"";
2600000;"ŚWIĘTOKRZYSKIE";"kobiety";"na wsi";"0";"2021";;"lata";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"1995";66,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"1996";67,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"1997";68,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"1998";68,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"1999";68,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2000";69,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2001";69,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2002";69,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2003";69,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2004";69,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2005";70,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2006";70,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2007";70,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2008";70,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2009";70,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2010";71,3;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2011";71,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2012";71,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2013";71,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2014";73,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2015";72,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2016";72,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2017";73,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2018";72,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2019";73,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2020";72,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"ogółem";"0";"2021";;"lata";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"1995";67,3;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"1996";68,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"1997";69,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"1998";68,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"1999";69,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2000";70,3;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2001";70,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2002";70,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2003";70,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2004";70,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2005";70,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2006";70,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2007";70,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2008";71,3;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2009";71,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2010";72,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2011";72,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2012";73,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2013";72,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2014";74,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2015";73,3;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2016";73,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2017";73,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2018";73,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2019";73,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2020";72,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"w miastach";"0";"2021";;"lata";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"1995";66,3;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"1996";66,3;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"1997";67,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"1998";67,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"1999";67,3;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2000";67,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2001";68,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2002";68,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2003";68,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2004";68,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2005";68,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2006";69,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2007";68,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2008";69,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2009";69,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2010";70,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2011";70,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2012";70,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2013";70,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2014";71,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2015";71,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2016";71,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2017";71,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2018";71,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2019";72,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2020";71,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"mężczyźni";"na wsi";"0";"2021";;"lata";"n";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"1995";76,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"1996";76,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"1997";77,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"1998";77,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"1999";77,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2000";78,6;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2001";78,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2002";78,9;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2003";79,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2004";79,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2005";79,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2006";79,5;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2007";79,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2008";79,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2009";79,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2010";80,4;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2011";80,7;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2012";81,0;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2013";80,8;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2014";81,2;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2015";81,1;"lata";"";
2800000;"WARMIŃSKO-MAZURSKIE";"kobiety";"ogółem";"0";"2016";81,1;"lata";"";
